licence_key,state,licence_id,name,name_norm,address,city,zip,licence_type,expiry,lat,lon,geom,source_url,observed_at,addr_norm
NJ/PIF000170/1,NJ,PIF000170,CIFELLIS SUNOCO INC*,CIFELLISSUNOCO,82 BRIDGE STREET,LAMBERTVILLE,08530,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,82BRIDGEST
NJ/PIF000172/1,NJ,PIF000172,ER-ON INC,ERON,15 SEMINARY AVE P.O.BOX 544,CHESTER,07930,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,15SEMINARYAVE
NJ/PIF000184/1,NJ,PIF000184,TANIS ENTERPRISES INC,TANISENTERPRISES,239 RTE 94 POB241,BLAIRSTOWN,07825,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,239RT94POB241
NJ/PIF000189/1,NJ,PIF000189,PEACE OF MIND AUTOMOTIVE,PEACEMINDAUTOMOTIVE,709 LAKE SHORE DR,LK PARSIPPANY,07054,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,709LAKESHOREDR
NJ/PIF000200/1,NJ,PIF000200,MELLO & BASTOS MOTORS INC,MELLOBASTOSMOTORS,37 RT 46 WEST,DOVER,07801,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,37RT46W
NJ/PIF000211/1,NJ,PIF000211,EDDIES AUTO BODY SHOP,EDDIESAUTOBODYSHOP,637 ROUTE #9,CAPE MAY,08204,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,637RT9
NJ/PIF000219/1,NJ,PIF000219,RAJAN AUTO REPAIR INC,RAJANAUTOREPAIR,762 ST GEORGE AVENUE,RAHWAY,07065,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,762STGEORGEAVE
NJ/PIF000222/1,NJ,PIF000222,COVI INC*,COVI,198 E MAIN ST,ROCKAWAY,07866,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,198EMAINST
NJ/PIF000225/1,NJ,PIF000225,GEORGES FRIENDLY SERV INC,GEORGESFRIENDLYSERV,406  NEW MILFORD AVENUE,DUMONT,07628,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,406NEWMILFORDAVE
NJ/PIF000229/1,NJ,PIF000229,HOOTIE INC,HOOTIE,1817 HOOPER AVE,TOMS RIVER,08753,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1817HOOPERAVE
NJ/PIF000230/1,NJ,PIF000230,R&R AUTO SER CORP,RRAUTOSER,5307 KENNEDY BLVD,NO BERGEN,07047,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,5307KENNEDYBLVD
NJ/PIF000240/1,NJ,PIF000240,SAMS MEDFORD SER CTR INC,SAMSMEDFORDSERCTR,108 RT 70 EAST,MEDFORD,08055,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,108RT70E
NJ/PIF000241/1,NJ,PIF000241,RUMBELLO AUTO RPR INC,RUMBELLOAUTORPR,630 RT 10,WHIPPANY,07981,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,630RT10
NJ/PIF000243/1,NJ,PIF000243,SO PLNFLD AUTO COMP LAB LTD,SOPLNFLDAUTOCOMPLAB,2280 SO CLINTON AVE,SO PLAINFIELD,07080,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2280SOCLINTONAVE
NJ/PIF000248/1,NJ,PIF000248,M&M AUTO MECHANIC INC,MMAUTOMECHANIC,410 STATE ST,PERTH AMBOY,08861,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,410STATEST
NJ/PIF000251/1,NJ,PIF000251,PATRICK'S AUTO& LT TRK LLC,PATRICKSAUTOLTTRK,79 FRONTAGE RD,ASBURY,08802,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,79FRONTAGERD
NJ/PIF000254/1,NJ,PIF000254,LIVINGSTON AUTOBAHN INC,LIVINGSTONAUTOBAHN,16 E NORTHFIELD RD,LIVINGSTON,07039,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,16ENORTHFIELDRD
NJ/PIF000255/1,NJ,PIF000255,LIBERTY SUBARU INC,LIBERTYSUBARU,55 KINDERKAMACK ROAD,EMERSON,07630,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,55KINDERKAMACKRD
NJ/PIF000257/1,NJ,PIF000257,BRISCOE'S AUTO SERVICE INC.,BRISCOESAUTOSERVICE,250-B-LIVINGSTON ST.,NORTHVALE,07647,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,250BLIVINGSTONST
NJ/PIF000278/1,NJ,PIF000278,MAGNOLIA SERVICE #1 INC,MAGNOLIASERVICE1,1080 MAGNOLIA AVE,ELIZABETH,07201,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1080MAGNOLIAAVE
NJ/PIF000289/1,NJ,PIF000289,"HAZLET AUTO SRV CTR, INC",HAZLETAUTOSRVCTR,3039 STATE ROUTE 35,HAZLET,07730,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3039STATERT35
NJ/PIF000300/1,NJ,PIF000300,J & J AUTO REPAIR,JJAUTOREPAIR,2406 DELSEA DR,FRANKLINVILLE,08322,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2406DELSEADR
NJ/PIF000302/1,NJ,PIF000302,WYCKOFF MOTORS INC,WYCKOFFMOTORS,276 GODWIN AVE,WYCKOFF,07481,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,276GODWINAVE
NJ/PIF000307/1,NJ,PIF000307,SHOP 162 INC,SHOP162,200 N MAIN STREET,PLEASANTVILLE,08232,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,200NMAINST
NJ/PIF000311/1,NJ,PIF000311,TRICARICO INC,TRICARICO,700 CROSSWAY PLACE,WESTFIELD,07090,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,700CROSSWAYPL
NJ/PIF000314/1,NJ,PIF000314,DEFALCOS INSTANT TOWING INC,DEFALCOSINSTANTTOWING,26 COMMERCE ST,CHATHAM,07928,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,26COMMERCEST
NJ/PIF000319/1,NJ,PIF000319,JUL INC,JUL,14 BROAD ST,EATONTOWN,07724,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,14BROADST
NJ/PIF000320/1,NJ,PIF000320,MEDANY AUTO SRV CTR INC,MEDANYAUTOSRVCTR,305 MAIN STREET,KEANSBURG,07734,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,305MAINST
NJ/PIF000321/1,NJ,PIF000321,CTRL BERGEN AUTO&LT TRK LLC,CTRLBERGENAUTOLTTRK,51 WOODBINE STREET,BERGENFIELD,07621,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,51WOODBINEST
NJ/PIF000323/1,NJ,PIF000323,GOUVANIS AUTO GROUP LLC,GOUVANISAUTOGROUP,270 RTE 46W,LITTLE FERRY,07643,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,270RT46W
NJ/PIF000333/1,NJ,PIF000333,GOOD GUYS GARAGE INC,GOODGUYSGARAGE,291 BLACKWELL STREET,DOVER,07801,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,291BLACKWELLST
NJ/PIF000335/1,NJ,PIF000335,TNA AUTO REPAIR,TNAAUTOREPAIR,260 RT 202 RAMAPO VALLEY RD,OAKLAND,07436,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,260RT202RAMAPOVALLEYRD
NJ/PIF000342/1,NJ,PIF000342,NEW BRIDGE CAR CARE CTR LLC,NEWBRIDGECARCARECTR,343 TENAFLY ROAD,TENAFLY,07670,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,343TENAFLYRD
NJ/PIF000346/1,NJ,PIF000346,BOTANY VILLAGE SER CTR LLC,BOTANYVILLAGESERCTR,113 ACKERMAN AVE,CLIFTON,07011,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,113ACKERMANAVE
NJ/PIF000351/1,NJ,PIF000351,SPARK AUTO REPAIRS INC,SPARKAUTOREPAIRS,280 HAZEL STREET,CLIFTON,07011,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,280HAZELST
NJ/PIF000352/1,NJ,PIF000352,A.P.A.S. INC,APAS,700 NEW ROAD,SOMERS POINT,08244,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,700NEWRD
NJ/PIF000355/1,NJ,PIF000355,ERJ AUTO REPAIR INC,ERJAUTOREPAIR,601 JFK WAY,WILLINGBORO,08046,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,601JFKWAY
NJ/PIF000360/1,NJ,PIF000360,SUPERIOR REPAIRS INC,SUPERIORREPAIRS,1137 ROUTE 130,ROBBINSVILLE,08691,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1137RT130
NJ/PIF000363/1,NJ,PIF000363,PETE SMITH AUTO SERVICE LLC,PETESMITHAUTOSERVICE,4 PARK DRIVE,SHAMONG,08088,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,4PARKDR
NJ/PIF000364/1,NJ,PIF000364,E. 2ND ST TRANSMISSION LLC,E2NDSTTRANSMISSION,1754 E. 2ND STREET,SCOTCH PLAINS,07076,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1754E2ST
NJ/PIF000374/1,NJ,PIF000374,SMART AUTO & TRUCK CTR INC,SMARTAUTOTRUCKCTR,779 FAIRVIEW AVE,FAIRVIEW,07022,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,779FAIRVIEWAVE
NJ/PIF000376/1,NJ,PIF000376,FORT LEE SERVICE CENTER LLC,FORTLEESERVICECENTER,543 MAIN STREET,FORT LEE,07024,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,543MAINST
NJ/PIF000379/1,NJ,PIF000379,SOUTH MAIN AUTOMOTIVE LLC,SOUTHMAINAUTOMOTIVE,307 SO MAIN ST,FLEMINGTON,08822,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,307SOMAINST
NJ/PIF000387/1,NJ,PIF000387,SWS TIRE & AUTO SERVICE LLC,SWSTIREAUTOSERVICE,1729 ROUTE 70,SOUTHAMPTON,08088,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1729RT70
NJ/PIF000395/1,NJ,PIF000395,ELWELLS AUTO CENTER LLC,ELWELLSAUTOCENTER,241 WEST WHITE HORSE PIKE,BERLIN,08009,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,241WWHITEHORSEPIKE
NJ/PIF000402/1,NJ,PIF000402,BAM RAH & SONS INC,BAMRAHSONS,2402 RT 516,OLD BRIDGE,08857,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2402RT516
NJ/PIF000410/1,NJ,PIF000410,NIRALA AUTO REPAIR,NIRALAAUTOREPAIR,461-463 COMMUNIPAW AVE,JERSEY CITY,07304,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,461463COMMUNIPAWAVE
NJ/PIF000412/1,NJ,PIF000412,RYAN AUTO SERVICES LLC,RYANAUTOSERVICES,1415 BRACES ROAD,CHERRY HILL,08034,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1415BRACESRD
NJ/PIF000415/1,NJ,PIF000415,LDGEWD AUTOBDY & REPAIR LLC,LDGEWDAUTOBDYREPAIR,1856 RT 46,LEDGEWOOD,07852,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1856RT46
NJ/PIF000416/1,NJ,PIF000416,MILLEVOIS BEST TIRE INC,MILLEVOISBESTTIRE,600 ASBURY AVE,OCEAN CITY,08226,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,600ASBURYAVE
NJ/PIF000423/1,NJ,PIF000423,IDEAL SERVICE CENTER INC,IDEALSERVICECENTER,594 KINDERKAMACK RD,RIVER EDGE,07661,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,594KINDERKAMACKRD
NJ/PIF000426/1,NJ,PIF000426,TOTO AUTO SERVICE CTR LLC,TOTOAUTOSERVICECTR,4124 ROUTE 516 EAST,MATAWAN,07747,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,4124RT516E
NJ/PIF000428/1,NJ,PIF000428,WOODY'S AUTOMOTIVE,WOODYSAUTOMOTIVE,1248 SUSSEX TKP PO BOX 331,MT FREEDOM,07970,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1248SUSSEXTKP
NJ/PIF000432/1,NJ,PIF000432,GNF OF COLONIA LLC,GNFCOLONIA,160 LAKE AVENUE,COLONIA,07067,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,160LAKEAVE
NJ/PIF000433/1,NJ,PIF000433,SLVER AUTBODY & GENERAL RPR,SLVERAUTBODYGENERALRPR,64 GARFIELD AVE,PATERSON,07522,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,64GARFIELDAVE
NJ/PIF000434/1,NJ,PIF000434,SEMRAJ LLC,SEMRAJ,1609 ROUTE 38,LUMBERTON,08048,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1609RT38
NJ/PIF000437/1,NJ,PIF000437,LARKINS SER CTR LLC,LARKINSSERCTR,801 PARKWAY AVE,TRENTON,08618,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,801PKWYAVE
NJ/PIF000438/1,NJ,PIF000438,VKVA LLC,VKVA,3060 QUAKERBRIDGE ROAD,HAMILTON,08619,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3060QUAKERBRIDGERD
NJ/PIF000439/1,NJ,PIF000439,BAMASSEY LLC,BAMASSEY,900 ROUTE 22 EAST,SOMERVILLE,08876,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,900RT22E
NJ/PIF000441/1,NJ,PIF000441,BOGOTA SERVICE STATION INC,BOGOTASERVICESTATION,234 EAST FORT LEE RD,BOGOTA,07603,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,234EFORTLEERD
NJ/PIF000446/1,NJ,PIF000446,MADISON SERVICE CENTER LLC,MADISONSERVICECENTER,944 MADISON AVE,PATERSON,07501,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,944MADISONAVE
NJ/PIF000447/1,NJ,PIF000447,A.J.M. SERVICE CENTERS INC,AJMSERVICECENTERS,14 PARK PLACE,FLANDERS,07836,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,14PARKPL
NJ/PIF000448/1,NJ,PIF000448,WEST JERSEY ENTERPRISES INC,WESTJERSEYENTERPRISES,28 DEMAREST RD,SPARTA,07871,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,28DEMARESTRD
NJ/PIF000454/1,NJ,PIF000454,VNC INC,VNC,99 HAZEL STREET,PATERSON,07503,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,99HAZELST
NJ/PIF000460/1,NJ,PIF000460,AJAYS AUTO WORKS INC,AJAYSAUTOWORKS,4521 TONNELLE AVE,NORTH BERGEN,07047,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,4521TONNELLEAVE
NJ/PIF000465/1,NJ,PIF000465,RT 94 AUTO LLC,RT94AUTO,3680 RT 94,HAMBURG,07419,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3680RT94
NJ/PIF000467/1,NJ,PIF000467,MASSIMO MOTORWORKS LLC,MASSIMOMOTORWORKS,208 CLINTON PLACE,LONG BRANCH,07740,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,208CLINTONPL
NJ/PIF000471/1,NJ,PIF000471,CULVER AUTO SERVICES CORP,CULVERAUTOSERVICES,270 CULVER AVE,JERSEY CITY,07305,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,270CULVERAVE
NJ/PIF000480/1,NJ,PIF000480,PLAINFIELD AUTO & SVC STA I,PLAINFIELDAUTOSVCSTAI,150 CHURCH ST,PLAINFIELD,07060,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,150CHURCHST
NJ/PIF000481/1,NJ,PIF000481,KUNDERT MOTOR INC,KUNDERTMOTOR,140 ROUTE 17 NORTH,HASBROUCK HGTS,07604,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,140RT17N
NJ/PIF000486/1,NJ,PIF000486,J.R.M. AUTO SERVICE INC,JRMAUTOSERVICE,5209-11 KENNEDY BLVD,NORTH BERGEN,07047,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,520911KENNEDYBLVD
NJ/PIF000492/1,NJ,PIF000492,"GRESHAM,LLC",GRESHAM,342 BROAD STREET,BLOOMFIELD,07003,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,342BROADST
NJ/PIF000503/1,NJ,PIF000503,G.F. UNITED AUTO SRVC INC.,GFUNITEDAUTOSRVC,414 HWY 9 SOUTH,FREEHOLD,07728,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,414HWY9S
NJ/PIF000509/1,NJ,PIF000509,T&Z AUTO SERVICE,TZAUTOSERVICE,113 WHITEHEAD AVENUE,SOUTH RIVER,08882,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,113WHITEHEADAVE
NJ/PIF000510/1,NJ,PIF000510,EXPRESS AUTOMOTIVE TOWING I,EXPRESSAUTOMOTIVETOWINGI,2 PROSPECT ST,METUCHEN,08840,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2PROSPECTST
NJ/PIF000518/1,NJ,PIF000518,DAVE'S AUTO REPAIR,DAVESAUTOREPAIR,274 MAIN STREET,MADISON,07940,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,274MAINST
NJ/PIF000522/1,NJ,PIF000522,ED & GENE'S KING TIRE LLC,EDGENESKINGTIRE,241 E. WAVELAND AVENUE,GALLOWAY,08205,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,241EWAVELANDAVE
NJ/PIF000530/1,NJ,PIF000530,VOORHEES AUTO REPAIR LLC,VOORHEESAUTOREPAIR,210 CHERRY AVE,VOORHEES,08043,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,210CHERRYAVE
NJ/PIF000535/1,NJ,PIF000535,CARBONE AUTOMOTIVE REPAIR I,CARBONEAUTOMOTIVEREPAIRI,141 STUYVESANT AVE,LYNDHURST,07071,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,141STUYVESANTAVE
NJ/PIF000540/1,NJ,PIF000540,EURO MOTOR OF GARWOOD INC,EUROMOTORGARWOOD,1 SOUTH AVE,GARWOOD,07027,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1SAVE
NJ/PIF000551/1,NJ,PIF000551,LAKEVIEW AUTO CORP,LAKEVIEWAUTO,316 LAKEVIEW AVE,CLIFTON,07011,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,316LAKEVIEWAVE
NJ/PIF000552/1,NJ,PIF000552,REVVED UP PERFORMANCE LLC,REVVEDUPPERFORMANCE,2080 SPRINGFIELD AVENUE,VAUXHALL,07088,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,2080SPRINGFIELDAVE
NJ/PIF000553/1,NJ,PIF000553,NJJJ ENTERPRISES LLC,NJJJENTERPRISES,578 ROUTE 18 NORTH,EAST BRUNSWICK,08816,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,578RT18N
NJ/PIF000556/1,NJ,PIF000556,BUKENAS AUTOMOTIVE,BUKENASAUTOMOTIVE,433 CROWN POINT ROAD,THOROFARE,08086,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,433CROWNPOINTRD
NJ/PIF000557/1,NJ,PIF000557,PETTYS TIRE & AUTO CENTER,PETTYSTIREAUTOCENTER,420 EAST WASHINGTON AVENUE,WASHINGTON,07882,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,420EWASHINGTONAVE
NJ/PIF000559/1,NJ,PIF000559,STAR AUTO MALL INC,STARAUTOMALL,381-385 EAST 16TH STREET,PATERSON,07524,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,381385E16ST
NJ/PIF000567/1,NJ,PIF000567,FISALS SERVICE LLC,FISALSSERVICE,530 W. BROADWAY,HALEDON,07508,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,530WBROADWAY
NJ/PIF000570/1,NJ,PIF000570,E & J AUTO REPAIR LLC,EJAUTOREPAIR,330 MARKET STREET,PATERSON,07501,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,330MARKETST
NJ/PIF000577/1,NJ,PIF000577,SMS OIL LLC,SMSOIL,145 BROADWAY,HILLSDALE,07642,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,145BROADWAY
NJ/PIF000581/1,NJ,PIF000581,NUTLEY AUTO CARE CENTER,NUTLEYAUTOCARECENTER,95 WASHINGTON AVENUE,NUTLEY,07110,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,95WASHINGTONAVE
NJ/PIF000587/1,NJ,PIF000587,ALBANESE INC,ALBANESE,209 PALISADE AVENUE,GARFIELD,07026,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,209PALISADEAVE
NJ/PIF000595/1,NJ,PIF000595,MICHAEL BROS ATMTIVE RP LLC,MICHAELBROSATMTIVERP,270 COUNTY ROAD 513,GLEN GARDNER,08826,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,270COUNTYRD513
NJ/PIF000597/1,NJ,PIF000597,WANAQUE SERVICE STATION INC,WANAQUESERVICESTATION,672 RINGWOOD AVENUE,WANAQUE,07465,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,672RINGWOODAVE
NJ/PIF000598/1,NJ,PIF000598,NO BRUNSWICK AUTO INC,NOBRUNSWICKAUTO,504 GEORGES RD,NO BRUNSWICK,08902,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,504GEORGESRD
NJ/PIF000602/1,NJ,PIF000602,TILTON AUTOMOTIVE LLC,TILTONAUTOMOTIVE,PO BOX 1265/281 RT 46 E,DENVILLE,07834,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,
NJ/PIF000604/1,NJ,PIF000604,EB AUTO REPAIR INC,EBAUTOREPAIR,376 RT 18,E BRUNSWICK,08816,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,376RT18
NJ/PIF000605/1,NJ,PIF000605,PENN JERSEY AUTO LLC,PENNJERSEYAUTO,1400 N. DELSEA DR,VINELAND,08360,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,1400NDELSEADR
NJ/PIF000613/1,NJ,PIF000613,HUDSON GAS & AUTO SRV INC.,HUDSONGASAUTOSRV,3200 KENNEDY BLVD,UNION CITY,07087,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,3200KENNEDYBLVD
NJ/PIF000614/1,NJ,PIF000614,RAJ SUKH DEEP INC,RAJSUKHDEEP,433 SOUTH 5TH STREET,ELIZABETH,07206,Private Inspection Facility,,,,,https://data.nj.gov/resource/t6tk-mr48.json,2026-08-18 12:20:01.049832+00,433S5ST
