edge_id,route_id,source,target,geom,length_m,kind,route_name,route_ref,sign_type,sign_num,state,fclass,aadt,aadt_com,through_lanes
13,320652,200700,200755,"LINESTRING(-96.6132650002192 42.8510349998247,-96.6112979996657 42.8510060007043)",160.81035941271307,truck_route,S 48,S 48,S,48,SD,4,1250,179,2
14,320659,200898,200941,"LINESTRING(-96.6034300001469 42.8508929999593,-96.6014630004918 42.8508640001136)",160.81065584100298,truck_route,S 48,S 48,S,48,SD,4,1250,179,2
15,320660,200367,200366,"LINESTRING(-96.6267580003155 42.9250829998986,-96.6267919997524 42.9265299998806)",160.7730580883729,truck_route,S 11,S 11,S,11,SD,4,372,15,2
16,320663,200417,200416,"LINESTRING(-96.6262040002967 42.8686050000033,-96.6262069997714 42.8700530000125)",160.8587839879606,truck_route,S 11,S 11,S,11,SD,4,372,15,2
17,320676,200410,200409,"LINESTRING(-96.6262479997793 42.8772959998981,-96.626266000221 42.8787440000751)",160.86558377822104,truck_route,S 11,S 11,S,11,SD,4,372,15,2
18,320681,200403,200401,"LINESTRING(-96.6263159995513 42.8874359995348,-96.6263260004954 42.8888840000005)",160.8612536153137,truck_route,S 11,S 11,S,11,SD,4,372,15,2
19,320684,200379,200378,"LINESTRING(-96.6264829999559 42.9091600005583,-96.6265099997201 42.9106079995478)",160.8747369549733,truck_route,S 11,S 11,S,11,SD,4,372,15,2
20,320688,200391,200389,"LINESTRING(-96.6263969997422 42.899023999479,-96.6264000001153 42.8994280006484,-96.6264129996357 42.9004729999018)",160.9761157968447,truck_route,S 11,S 11,S,11,SD,4,372,15,2
21,320695,200380,200379,"LINESTRING(-96.6264739997351 42.9077130005679,-96.6264810003061 42.9090590001726,-96.6264829999559 42.9091600005583)",160.75088817574138,truck_route,S 11,S 11,S,11,SD,4,372,15,2
22,320696,200373,200372,"LINESTRING(-96.6266379997666 42.9178450001373,-96.6266649995308 42.9189230002018,-96.6266699995537 42.9192919997401)",160.7711711684586,truck_route,S 11,S 11,S,11,SD,4,372,15,2
23,320703,200372,200371,"LINESTRING(-96.6266699995537 42.9192919997401,-96.6266869992721 42.9207400001335)",160.8660573764544,truck_route,S 11,S 11,S,11,SD,4,372,15,2
24,320709,200362,200361,"LINESTRING(-96.626843999631 42.9294249995912,-96.6268670000955 42.930871999526)",160.7601780961225,truck_route,S 11,S 11,S,11,SD,4,372,15,2
25,320719,200349,200347,"LINESTRING(-96.6270379997997 42.9410069995388,-96.6270530007667 42.941926999684,-96.6270650004622 42.9424549998086)",160.87617734626338,truck_route,S 11,S 11,S,11,SD,4,498,19,2
26,320723,200343,200342,"LINESTRING(-96.6271890003108 42.9482479997403,-96.6271909999606 42.9483540002464,-96.6272100002272 42.9496959999992)",160.8700652856812,truck_route,S 11,S 11,S,11,SD,4,498,19,2
27,320728,200335,200333,"LINESTRING(-96.6273079992382 42.9554890003006,-96.6273299998778 42.9569380004614)",160.98216678223167,truck_route,S 11,S 11,S,11,SD,4,498,19,2
28,320747,200304,200303,"LINESTRING(-96.6278320000181 42.9873530002503,-96.6278539997594 42.9887299998546,-96.6278549995843 42.9888010001929)",160.87288259249428,truck_route,S 11,S 11,S,11,SD,4,498,19,2
29,320757,201009,201012,"LINESTRING(-96.5975289993849 42.8508080004866,-96.5973320006397 42.8508049999994)",16.10572820800615,truck_route,S 48,S 48,S,48,SD,4,1250,179,2
30,320759,201043,201074,"LINESTRING(-96.5955740003236 42.8506649997151,-96.5953180002306 42.850633000584,-96.5948729999916 42.8505589997309,-96.5943100006503 42.8504400004515,-96.5937120002504 42.8502859998039,-96.5936840006614 42.8502770002417)",160.68012199938292,truck_route,S 48,S 48,S,48,SD,4,1250,179,2
31,320764,201413,201456,"LINESTRING(-96.5859979998191 42.8458520000373,-96.5854750006607 42.8456189999321,-96.584904000025 42.8453900001682,-96.5842689998153 42.8451659999459)",160.70087058648488,truck_route,S 48,S 48,S,48,SD,4,1250,179,2
32,320774,201916,201922,"LINESTRING(-96.5644700006976 42.8225619997391,-96.5643819999358 42.8227050003305,-96.5643540003467 42.822750999939)",23.039364976644933,truck_route,S 3,S 3,S,3,IA,4,2410,0,2
33,320786,188028,191194,"LINESTRING(-97.0415790004022 43.9797700002245,-97.0400260001255 43.9796469997516,-97.037854000431 43.9794739999481,-97.0343489996695 43.9791989997536,-97.0315810001233 43.9789900000209,-97.0301500000453 43.978913000036,-97.0291909999705 43.9788590003732,-97.0282639996827 43.9788230003552,-97.0269340007855 43.9787800001794,-97.0258039992098 43.9787569997269,-97.0187609998715 43.978670999895,-97.0161719995271 43.978635999785,-97.0090849998078 43.97854000019,-97.0030640002935 43.9784720004906,-96.9991719999177 43.9784290000606,-96.9978730000843 43.9784280000353,-96.9970730000181 43.9784249999589,-96.9953699999536 43.9784270000098,-96.9930950003269 43.9784479998937,-96.9893410000434 43.9784920003342,-96.9834209999131 43.978549000401,-96.9815910005253 43.9785690002186,-96.9743970006759 43.978648999422,-96.9694230002017 43.9786999998598,-96.967465999694 43.9787269997696,-96.9661640003858 43.97872799979,-96.9595010000907 43.9788010005849,-96.9557799994192 43.9788269997837,-96.9495379999719 43.9788709999433,-96.9465290004013 43.9788919996702,-96.9465050001119 43.9788919996702)",7634.395860856197,truck_route,S 34,S 34,S,34,SD,3,3568,396,2
34,320798,185986,185961,"LINESTRING(-97.0821230000903 43.2427690002961,-97.0821410005319 43.2441489996729,-97.0821630002732 43.2452260001076,-97.0821669995729 43.2454440004133,-97.0821709997708 43.2463340001348,-97.0821959998852 43.2474350002247,-97.0822000000831 43.2496340002314,-97.0821859998395 43.2542960001966,-97.0822059999309 43.2559249996872,-97.0822059999309 43.2571679998621)",1599.7430312062068,truck_route,U 18,U 18,U,18,SD,3,1008,203,2
35,320812,172068,172113,"LINESTRING(-97.5059619995663 43.0821980007413,-97.5039879993401 43.0821960002722)",160.7473155251043,truck_route,S 46,S 46,S,46,SD,4,874,52,2
36,320818,172197,172238,"LINESTRING(-97.5000400006845 43.0821929998965,-97.4980649997351 43.0821910000834)",160.8288195085208,truck_route,S 46,S 46,S,46,SD,4,874,52,2
37,320821,172365,172408,"LINESTRING(-97.4921420001301 43.0822799995783,-97.4901679999039 43.0823120004709)",160.78621119930568,truck_route,S 46,S 46,S,46,SD,4,874,52,2
38,321141,182556,182563,"LINESTRING(-97.1637059999341 43.0831219998656,-97.1636480002077 43.0831219998656)",4.7229736987634885,truck_route,S 46,S 46,S,46,SD,4,2628,315,2
39,321142,182725,182762,"LINESTRING(-97.1597780004716 43.0831470004258,-97.1592090003841 43.0831500000987,-97.1578850004363 43.0831500000987,-97.1578070006185 43.0831500000987)",160.50154672685798,truck_route,S 46,S 46,S,46,SD,4,2916,327,2
40,321146,182843,182893,"LINESTRING(-97.1538700000368 43.0831419996585,-97.1532180001087 43.0831409997674,-97.1524479992814 43.0831430002057)",115.79536674145353,truck_route,S 46,S 46,S,46,SD,4,2916,327,2
41,321154,183221,183260,"LINESTRING(-97.1380720001765 43.0831730002103,-97.1360970001255 43.0831789995533)",160.8274000625252,truck_route,S 46,S 46,S,46,SD,4,2916,327,2
42,321159,183807,184034,"LINESTRING(-97.1281969999213 43.0832019996541,-97.1262229996951 43.0832090001964)",160.74640666967633,truck_route,S 46,S 46,S,46,SD,4,2916,327,2
43,321165,184522,184568,"LINESTRING(-97.1163169994777 43.0832419998371,-97.1154700004542 43.0832450001615,-97.1143629993431 43.0832480004856)",159.11721964503636,truck_route,S 46,S 46,S,46,SD,4,2916,327,2
44,321181,185836,185883,"LINESTRING(-97.0847719998108 43.0833270002215,-97.0827979995846 43.0833319996615)",160.74516062442035,truck_route,S 46,S 46,S,46,SD,4,2916,327,2
45,321195,186309,186366,"LINESTRING(-97.0748919995326 43.0833529999296,-97.0729149998318 43.0833580000236)",160.9893406310584,truck_route,S 46,S 46,S,46,SD,4,3086,265,2
46,321196,186411,186707,"LINESTRING(-97.0709380001309 43.0833640000046,-97.0689609995317 43.0833689994416)",160.98938473420185,truck_route,S 46,S 46,S,46,SD,4,3086,265,2
47,321198,186833,186879,"LINESTRING(-97.06500700013 43.0833800001699,-97.0630300004291 43.0833850002617)",160.9892699401626,truck_route,S 46,S 46,S,46,SD,4,3086,265,2
48,321210,186124,186127,"LINESTRING(-97.0809969996109 43.0992499996773,-97.0809449997323 43.1006970000454)",160.80977766729148,truck_route,S 19,S 19,S,19,SD,4,1055,104,2
49,321227,186110,186105,"LINESTRING(-97.0812060007465 43.1195020005208,-97.0812760001684 43.1209479996001)",160.74435695905734,truck_route,S 19,S 19,S,19,SD,4,1229,182,2
50,321268,188218,188172,"LINESTRING(-97.0342990003391 43.1119809996427,-97.0355759995329 43.1119849999468,-97.0362740003901 43.1119870000987)",160.75202878147866,truck_route,S 19,S 19,S,19,SD,4,294,14,2
51,321271,188418,188365,"LINESTRING(-97.0263959997618 43.1119100001046,-97.0272299992648 43.1119249999492,-97.028373000361 43.111946999671)",160.96617011067838,truck_route,S 19,S 19,S,19,SD,4,294,14,2
52,321274,188704,189037,"LINESTRING(-97.0196020008438 43.0834780001889,-97.0183819997548 43.0834790000745,-97.0176269998945 43.0834790000745)",160.82536252217696,truck_route,S 46,S 46,S,46,SD,4,3086,265,2
53,321275,188484,188525,"LINESTRING(-97.0235239995602 43.0834759997616,-97.0227380006361 43.0834770003033,-97.0215640004761 43.0834770003033)",159.60379257423364,truck_route,S 46,S 46,S,46,SD,4,3086,265,2
54,321276,188442,188484,"LINESTRING(-97.0255050003574 43.0834739999904,-97.0235239995602 43.0834759997616)",161.3140336559444,truck_route,S 46,S 46,S,46,SD,4,3086,265,2
55,321304,186040,186039,"LINESTRING(-97.0816760002015 43.1875379999302,-97.081688999722 43.1889860002306)",160.87109879756966,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
56,321309,186097,186094,"LINESTRING(-97.0814159999105 43.1238389996042,-97.0814750003601 43.1250420002087,-97.0814849995075 43.1252849997741)",160.74209836648834,truck_route,S 19,S 19,S,19,SD,4,1229,182,2
57,321315,186077,186068,"LINESTRING(-97.0815499998048 43.1368570004145,-97.0815489999799 43.1370550001992,-97.081552000353 43.1379569999181,-97.0815530001778 43.138303000275)",160.64449155509791,truck_route,S 19,S 19,S,19,SD,4,1229,182,2
58,321338,186058,186061,"LINESTRING(-97.0815799999421 43.1686949997776,-97.0815859997898 43.1689419993476,-97.0815649998734 43.169490999743,-97.0815690000714 43.1701810003338)",165.11770224215138,truck_route,S 19,S 19,S,19,SD,4,1229,182,2
59,321344,186052,186051,"LINESTRING(-97.0816209999499 43.1774020003124,-97.0816290003458 43.1785459999429,-97.0816309999957 43.1788509996113)",160.98038136729454,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
60,321347,186046,186044,"LINESTRING(-97.0816460000643 43.1817470000229,-97.0816490004373 43.1831950001368)",160.8676286595469,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
61,321351,186041,186040,"LINESTRING(-97.0816639996076 43.1860910001682,-97.0816730007268 43.1871320003619,-97.0816760002015 43.1875379999302)",160.7594047745488,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
62,321365,186028,186027,"LINESTRING(-97.0817460005217 43.2005680005061,-97.0817520003695 43.2020160007433)",160.86872772868355,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
63,321368,186023,186021,"LINESTRING(-97.0817769995855 43.206360000203,-97.0817849999815 43.2078070006518)",160.75839362724113,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
64,321369,186024,186023,"LINESTRING(-97.081768000263 43.2049120002669,-97.0817769995855 43.206360000203)",160.8697403275751,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
65,321374,186013,186012,"LINESTRING(-97.0818290003624 43.2164879996885,-97.08183699986 43.217254000055)",85.10279641531437,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
66,321375,186019,186014,"LINESTRING(-97.081804000248 43.2135960000115,-97.0818030004231 43.2138539994695,-97.0818139993955 43.2150420006267)",160.64934568749845,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
67,321381,185992,185990,"LINESTRING(-97.0820339995035 43.2367450000635,-97.0820579997929 43.2381929993813)",160.88071928334057,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
68,321385,186002,186001,"LINESTRING(-97.0818829998908 43.226612999659,-97.0818909993883 43.2280589998783)",160.64784198656452,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
69,321387,185997,185995,"LINESTRING(-97.0819609997086 43.2324019999266,-97.081984999998 43.2338499996902)",160.88064789499873,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
70,321392,185988,185987,"LINESTRING(-97.0820979999759 43.2410869996386,-97.0821200006155 43.2425339999168)",160.7679703496174,truck_route,S 19,S 19,S,19,SD,4,1493,154,2
71,321428,181147,181181,"LINESTRING(-97.2013590000523 43.4013410000913,-97.2013289999151 43.4013410000913,-97.1994910001313 43.4013319996515,-97.1993719994073 43.4013299998437)",160.96936915002613,truck_route,S 44,S 44,S,44,SD,4,2217,182,2
72,321435,181378,181424,"LINESTRING(-97.1894350001261 43.4011650004593,-97.1874480003795 43.4011319996147)",161.00562669298208,truck_route,S 44,S 44,S,44,SD,4,2217,182,2
73,321436,181516,181527,"LINESTRING(-97.1840099995651 43.4010749996563,-97.1834749998129 43.4010670003907)",43.34869558594789,truck_route,S 44,S 44,S,44,SD,4,2217,182,2
74,321437,181494,181516,"LINESTRING(-97.1853209999925 43.401097000242,-97.1840099995651 43.4010749996563)",106.23041582689542,truck_route,S 44,S 44,S,44,SD,4,2217,182,2
75,321441,181743,182019,"LINESTRING(-97.1795150005633 43.4010030003535,-97.1777520002244 43.4009729998029)",142.85728401757416,truck_route,S 44,S 44,S,44,SD,4,2217,182,2
76,321442,182089,182145,"LINESTRING(-97.1755550004155 43.4009400001591,-97.1748089998777 43.400930000402,-97.1735749994432 43.4009159996949)",160.41981064504637,truck_route,S 44,S 44,S,44,SD,4,2217,182,2
77,321444,182028,182046,"LINESTRING(-97.1775339997662 43.4009700000734,-97.1769400004627 43.4009599996685)",48.131964917574244,truck_route,S 44,S 44,S,44,SD,4,2217,182,2
78,321766,173551,173600,"LINESTRING(-97.4441559999972 43.5435450004398,-97.4421650000526 43.5435430001232)",160.90984767433926,truck_route,S 42,S 42,S,42,SD,4,2509,108,2
79,321771,173600,173651,"LINESTRING(-97.4421650000526 43.5435430001232,-97.4401749999329 43.5435419999648)",160.82893219675853,truck_route,S 42,S 42,S,42,SD,4,2509,108,2
80,321773,173944,174091,"LINESTRING(-97.4282300000904 43.543530999524,-97.4279650006748 43.543530999524,-97.4262390001458 43.5435199997323)",160.91509489840467,truck_route,S 42,S 42,S,42,SD,4,2509,108,2
81,321780,174782,174859,"LINESTRING(-97.4043420000551 43.5433749993312,-97.4023519999354 43.543360000168)",160.83799240931359,truck_route,S 42,S 42,S,42,SD,4,2509,108,2
82,321784,174442,174483,"LINESTRING(-97.4142950001281 43.5434490001408,-97.4123050000085 43.5434339996937)",160.83779717105276,truck_route,S 42,S 42,S,42,SD,4,2509,108,2
83,321790,174859,175048,"LINESTRING(-97.4023519999354 43.543360000168,-97.4003609999908 43.5433450003498)",160.91883334086498,truck_route,S 42,S 42,S,42,SD,4,2509,108,2
84,321794,175425,175487,"LINESTRING(-97.3904079999178 43.5432609997365,-97.3884170008715 43.5432399995649)",160.9273168728901,truck_route,S 42,S 42,S,42,SD,4,2509,108,2
85,321797,172015,175494,"LINESTRING(-97.5083760000085 43.6641489996919,-97.501911999905 43.6641180003354,-97.4998849999754 43.6641220001065,-97.4986639999598 43.6641329999631,-97.4976170000214 43.6641469994823,-97.4941199996559 43.6642610002732,-97.4886020001068 43.6644910001039,-97.4883309999451 43.6645019998929,-97.4683450003314 43.6653579997996,-97.4633900001237 43.6655609997383,-97.4541340001846 43.6659619997829,-97.448376000436 43.6662019996511,-97.4464369994717 43.6662840001822,-97.4420219999375 43.6664699997672,-97.4394640004535 43.6665430006486,-97.4368900001778 43.6665800004383,-97.4357640005967 43.6665889997163,-97.4343169997269 43.6665820005668,-97.4315520005538 43.6665560001909,-97.4285640000012 43.6665230006474,-97.4278550001716 43.6665150001252,-97.426742000111 43.6665109998637,-97.426037999406 43.6665069996019,-97.4235609992146 43.6664780002953,-97.4225449992384 43.6664760001634,-97.4208810004303 43.6664479996087,-97.4197080000952 43.6664420005093,-97.4185199996915 43.6664309997762,-97.4174140002019 43.6664190002737,-97.4146370004349 43.6663889995576,-97.4136169993624 43.6663770000467,-97.412184000533 43.6663580000582,-97.4111669998335 43.6663539997862,-97.4097430003266 43.6663400001319,-97.4087979995971 43.6663329996537,-97.4070990006289 43.6663090006072,-97.4060879997773 43.6663080005384,-97.4037079996702 43.6662799999054,-97.4008949999182 43.6662609998861,-97.3999330003686 43.6662409997909,-97.3969520003871 43.6662110002855,-97.3953949999125 43.6662019996511,-97.3949519993234 43.66619999951,-97.3933429998685 43.6661810001153,-97.3909490004161 43.6661540001442,-97.3882619992641 43.6661229998736)",9695.90593979262,truck_route,I 90,I 90,I,90,SD,1,10622,2337,4
86,321808,175844,175894,"LINESTRING(-97.3764779999784 43.5432640002255,-97.3744890005819 43.5432699999009)",160.75013090771452,truck_route,S 42,S 42,S,42,SD,4,1525,78,2
87,321815,176152,176185,"LINESTRING(-97.3645250006382 43.5433209997215,-97.3625300004957 43.5433419998648)",161.2504313544359,truck_route,S 42,S 42,S,42,SD,4,1525,78,2
88,321818,176314,176352,"LINESTRING(-97.3565430004182 43.5434069999212,-97.3545469995525 43.5434280000347)",161.33107082232684,truck_route,S 42,S 42,S,42,SD,4,1525,78,2
89,321821,176852,176903,"LINESTRING(-97.3386299998665 43.5434719999076,-97.3366409995717 43.5434660002524)",160.74966678142815,truck_route,S 42,S 42,S,42,SD,4,1525,78,2
90,321824,176408,176460,"LINESTRING(-97.3525559996079 43.5434470004721,-97.3505659994882 43.5434650000928)",160.841556568242,truck_route,S 42,S 42,S,42,SD,4,1525,78,2
91,321829,177324,177390,"LINESTRING(-97.3306729997609 43.5434490001408,-97.3286830005395 43.5434439999922)",160.83003586655684,truck_route,S 42,S 42,S,42,SD,4,1525,78,2
92,321840,177652,177736,"LINESTRING(-97.3207260004339 43.5434179997335,-97.3187370001391 43.5434339996937)",160.7582278047405,truck_route,S 42,S 42,S,42,SD,4,1525,78,2
93,321861,178766,178807,"LINESTRING(-97.2769029999401 43.5434680005716,-97.2749110001706 43.5434599999454)",160.99316543000833,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
94,321866,178886,179056,"LINESTRING(-97.2709259999084 43.5434460003122,-97.2689340001389 43.5434389998432)",160.99264745460354,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
95,321870,179294,179329,"LINESTRING(-97.2589769998679 43.5434040000905,-97.2569850000984 43.5433969996166)",160.99275922047565,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
96,321873,175467,175456,"LINESTRING(-97.3889459998777 43.7810350002399,-97.3889459998777 43.7812939999282,-97.3889469997026 43.7894050006373,-97.3889839995125 43.7961619997949,-97.3890590007539 43.8023840000061,-97.3890980002136 43.8039110005352,-97.389151999742 43.8061890002157,-97.3891989995977 43.8104220001875,-97.3891810000543 43.81169099994,-97.3891599992396 43.8131860001865,-97.3890999998635 43.8183899996612,-97.3891099999092 43.8250049998994,-97.3890899998177 43.8260800001028,-97.3889099998927 43.8328749994566,-97.388939000205 43.8393959996774,-97.3889469997026 43.8412089999193,-97.3889590002965 43.8443710000519,-97.388963999421 43.8452960005843,-97.3890029997791 43.8461389998655,-97.389051000358 43.8467479998332,-97.3891459998942 43.8475250000584,-97.3893099999257 43.8485929996142)",7507.813807849382,truck_route,U 81,U 81,U,81,SD,3,1646,305,2
97,321875,173326,173367,"LINESTRING(-97.4531279993558 44.0079380000544,-97.4511230000658 44.0079289997766)",160.7950401195039,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
98,321879,171748,171820,"LINESTRING(-97.5144350000559 44.0082060003074,-97.5133110001247 44.0081979995941)",90.14371888025768,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
99,321881,171738,171748,"LINESTRING(-97.5147969995559 44.0082090001707,-97.5144350000559 44.0082060003074)",29.032512514751453,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
100,321900,172845,172895,"LINESTRING(-97.473185000013 44.0080340005639,-97.4711789999998 44.0080209996089)",160.87841541616982,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
101,321902,172895,172942,"LINESTRING(-97.4711789999998 44.0080209996089,-97.4704170004668 44.008017000209,-97.4691729999866 44.0080109998166)",160.87580464743172,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
102,321905,172997,173050,"LINESTRING(-97.4671669999734 44.0080019995498,-97.4651619997852 44.0079929999278)",160.7949388109252,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
103,321909,173280,173326,"LINESTRING(-97.455133999369 44.0079469996848,-97.4531279993558 44.0079380000544)",160.8752672982048,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
104,321916,173626,173666,"LINESTRING(-97.4410939998248 44.0078849998344,-97.4409270003185 44.0078839996592,-97.4390889996365 44.0078739998438)",160.7967970960683,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
105,321934,174763,174824,"LINESTRING(-97.4050009996559 44.0079770003811,-97.4047340005905 44.0079809997836,-97.4029949996427 44.0079809997836)",160.87666694865808,truck_route,S 34,S 34,S,34,SD,4,1970,209,2
106,321943,183619,185646,"LINESTRING(-97.1294260003329 43.666561000514,-97.1294239997847 43.666561000514,-97.1288090005648 43.6665640007076,-97.127149000158 43.6665699997949,-97.1258230005604 43.6665729999881,-97.1252109999169 43.6665659995371,-97.1246219997379 43.6665449994787,-97.1243859997364 43.6665309998689,-97.1240660000692 43.6665059995364,-97.1235000003548 43.6664499997417,-97.1231140005654 43.6664060000519,-97.1226299999684 43.6663359998587,-97.1220709999267 43.6662389996511,-97.1214829995726 43.6661140005257,-97.1205960003661 43.6659059994806,-97.1201919992368 43.6657929999416,-97.1197239994316 43.6656489996744,-97.1192530001518 43.6654939994567,-97.1188699998371 43.6653389994885,-97.1183419997575 43.6651200006331,-97.1177900002868 43.6648689993184,-97.1174259993404 43.6646939997253,-97.116903000182 43.6644130001244,-97.1161540001694 43.6639500006095,-97.1151109995307 43.6632159999754,-97.1093670000258 43.6587849993938,-97.0986690001382 43.6505379996333,-97.0986449998487 43.650518999832,-97.0983850004561 43.6503190007374,-97.0946730000053 43.6474560000039,-97.0939449999092 43.6469050004024,-97.093581999686 43.6466300005296,-97.0930119997736 43.6462059998945,-97.0911539998984 43.644850000193,-97.0896149998655 43.643819000451)",4239.24506294509,truck_route,I 90,I 90,I,90,SD,1,11118,2413,4
107,321950,179426,179458,"LINESTRING(-97.253001999486 43.5433840001297,-97.2510109995414 43.5433769996535)",160.91200878395694,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
108,321966,180531,180578,"LINESTRING(-97.2191489996821 43.5434410001633,-97.2171579997375 43.5434349998538)",160.91135710914605,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
109,321977,181227,181264,"LINESTRING(-97.1972429993705 43.5433949999462,-97.1952520003242 43.5433929996245)",160.91017403510205,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
110,321992,182465,182476,"LINESTRING(-97.1668980007011 43.5435270001919,-97.1664339992973 43.5435250005258)",37.50058192148254,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
111,322009,183278,183346,"LINESTRING(-97.135499000624 43.5433619998396,-97.1335100003293 43.5433430000265)",160.7624540517751,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
112,322014,184073,184115,"LINESTRING(-97.1255659997441 43.5432900005506,-97.1253680002757 43.5432900005506)",16.00209370198795,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
113,322022,184688,184762,"LINESTRING(-97.1092270002837 43.5431859998342,-97.1076380000221 43.5431869999984)",128.42147659887286,truck_route,S 42,S 42,S,42,SD,4,2809,101,2
114,322023,184707,184708,"LINESTRING(-97.1091069997348 43.522853000558,-97.1091040002601 43.5242990004253)",160.65502507961523,truck_route,S 19,S 19,S,19,SD,4,1154,181,2
115,322029,184709,184711,"LINESTRING(-97.109100999887 43.5257449995027,-97.1090969996891 43.5271919995198)",160.7663685481592,truck_route,S 19,S 19,S,19,SD,4,1154,181,2
116,322036,184196,184351,"LINESTRING(-97.1235489998603 43.5432819999008,-97.1215269999536 43.5432740005523)",163.41820092552234,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
117,322038,184710,184706,"LINESTRING(-97.109097999514 43.535882000394,-97.109097999514 43.5360819998433,-97.1091109999328 43.537326000643)",160.43703998299992,truck_route,S 19,S 19,S,19,SD,4,1154,181,2
118,322047,184676,184688,"LINESTRING(-97.1096229992205 43.5431890003269,-97.1092270002837 43.5431859998342)",32.00597778983876,truck_route,S 42,S 42,S,42,SD,4,2258,102,2
119,322048,184687,184688,"LINESTRING(-97.1092270002837 43.5431280000454,-97.1092270002837 43.5431859998342)",6.443969433949299,truck_route,S 19,S 19,S,19,SD,4,1154,181,2
120,322050,184817,184902,"LINESTRING(-97.1056510002755 43.5431880001627,-97.1036639996305 43.54318999984)",160.58757266069102,truck_route,S 42,S 42,S,42,SD,4,2809,101,2
121,322072,186387,186447,"LINESTRING(-97.0718450003272 43.5432799995754,-97.0698619998802 43.5432759995755)",160.26450736495988,truck_route,S 42,S 42,S,42,SD,4,2968,157,2
122,322074,186447,186742,"LINESTRING(-97.0698619998802 43.5432759995755,-97.0692890004931 43.5432759995755,-97.0678790003315 43.5432799995754)",160.26468669895885,truck_route,S 42,S 42,S,42,SD,4,2968,157,2
123,322076,186813,186859,"LINESTRING(-97.0658959998846 43.5432859999003,-97.0639040001151 43.543293000387)",160.99305459881492,truck_route,S 42,S 42,S,42,SD,4,2968,157,2
124,322078,185709,185708,"LINESTRING(-97.0892149998324 43.5649219996923,-97.0892390001218 43.5663720001341)",161.11217571541363,truck_route,S 19,S 19,S,19,SD,4,759,124,2
125,322084,185719,185717,"LINESTRING(-97.0890879996108 43.553337000669,-97.0890950001818 43.5547849994042)",160.87877783783534,truck_route,S 19,S 19,S,19,SD,4,759,124,2
126,322095,185699,185697,"LINESTRING(-97.0893510002748 43.5765089993706,-97.0893529999247 43.5779579998204)",160.98981345402552,truck_route,S 19,S 19,S,19,SD,4,759,124,2
127,322098,185697,185698,"LINESTRING(-97.0893529999247 43.5779579998204,-97.0893529999247 43.5782819999165,-97.0893520000997 43.57930299968,-97.0893520000997 43.5794070005423)",160.98983236965353,truck_route,S 19,S 19,S,19,SD,4,759,124,2
128,322107,185688,185687,"LINESTRING(-97.0894019994301 43.5881010000295,-97.0894120003742 43.5895470004944)",160.65877924346344,truck_route,S 19,S 19,S,19,SD,4,759,124,2
129,322120,185656,185654,"LINESTRING(-97.0895529999412 43.6069250005791,-97.089562000162 43.6079329998848,-97.0895629999869 43.6083719998857)",160.7706800232782,truck_route,S 19,S 19,S,19,SD,4,786,98,2
130,322127,185659,185666,"LINESTRING(-97.0895460002685 43.6156149999196,-97.0895420000705 43.6162309998315,-97.089515999233 43.6170630004641)",160.9043288607851,truck_route,S 19,S 19,S,19,SD,4,786,98,2
131,322129,185674,185685,"LINESTRING(-97.0894690002756 43.618511000608,-97.0894600000548 43.6187899999526,-97.0894280002677 43.6199569993177)",160.69164854234052,truck_route,S 19,S 19,S,19,SD,4,786,98,2
132,322141,185759,185811,"LINESTRING(-97.0877870001275 43.6461139997418,-97.0877119997844 43.6461089996658,-97.0874990002474 43.6461089996658,-97.0872420003295 43.6461079992606,-97.0867800003721 43.6461200002223,-97.086444999738 43.6461399998699,-97.0860699998193 43.646180000445)",138.9953762940484,truck_route,S 38,S 38,S,38,SD,4,2182,109,2
