site_id,kind,name,state,truck_spaces,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
1478,public_rest_area,NHS Rest Stop or Truck Facility 61,TX,9,POINT(-98.2211609996035 28.6051140003777),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Live Oak"", ""OBJECTID"": 1478, ""latitude"": 28.605114, ""longitude"": -98.221161, ""mile_post"": ""83"", ""municipality"": ""Whitsett"", ""state_number"": ""48"", ""highway_route"": ""I-37S"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 61"", ""number_of_spots"": 9}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1479,public_rest_area,NHS Rest Stop or Truck Facility 78,TX,15,POINT(-96.8253869999852 28.8877069996987),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Victoria"", ""OBJECTID"": 1479, ""latitude"": 28.887707, ""longitude"": -96.825387, ""mile_post"": ""NA"", ""municipality"": ""Inez"", ""state_number"": ""48"", ""highway_route"": ""US59N"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 78"", ""number_of_spots"": 15}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
148,public_rest_area,Hillcrest,CA,4,POINT(-121.891729999899 40.8648799999652),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Shasta"", ""OBJECTID"": 148, ""latitude"": 40.86488, ""longitude"": -121.89173, ""mile_post"": ""PM 60.6"", ""municipality"": ""Montgomery Creek"", ""state_number"": ""06"", ""highway_route"": ""Hwy 299"", ""nhs_rest_stop"": ""Hillcrest"", ""number_of_spots"": 4}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1480,public_rest_area,NHS Rest Stop or Truck Facility 80,TX,16,POINT(-96.8255560000396 28.8892650000007),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Victoria"", ""OBJECTID"": 1480, ""latitude"": 28.889265, ""longitude"": -96.825556, ""mile_post"": ""NA"", ""municipality"": ""Inez"", ""state_number"": ""48"", ""highway_route"": ""US59S"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 80"", ""number_of_spots"": 16}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1481,public_rest_area,NHS Rest Stop or Truck Facility 52,TX,12,POINT(-98.8261310000957 29.197285000346),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Medina"", ""OBJECTID"": 1481, ""latitude"": 29.197285, ""longitude"": -98.826131, ""mile_post"": ""129"", ""municipality"": ""Natalia"", ""state_number"": ""48"", ""highway_route"": ""I-35N"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 52"", ""number_of_spots"": 12}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1482,public_rest_area,NHS Rest Stop or Truck Facility 55,TX,12,POINT(-98.8246859997741 29.1989859997141),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Medina"", ""OBJECTID"": 1482, ""latitude"": 29.198986, ""longitude"": -98.824686, ""mile_post"": ""129"", ""municipality"": ""Coal Mine"", ""state_number"": ""48"", ""highway_route"": ""I-35S"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 55"", ""number_of_spots"": 12}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1483,public_rest_area,NHS Rest Stop or Truck Facility 93,TX,28,POINT(-99.3855819997023 29.3145089997214),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Medina"", ""OBJECTID"": 1483, ""latitude"": 29.314509, ""longitude"": -99.385582, ""mile_post"": ""EB"", ""municipality"": ""Sabinal"", ""state_number"": ""48"", ""highway_route"": ""US90E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 93"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1484,public_rest_area,NHS Rest Stop or Truck Facility 11,TX,28,POINT(-97.7998610002431 29.6156919998291),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Guadalupe"", ""OBJECTID"": 1484, ""latitude"": 29.615692, ""longitude"": -97.799861, ""mile_post"": ""619"", ""municipality"": ""Kingsbury"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 11"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1485,public_rest_area,NHS Rest Stop or Truck Facility 24,TX,28,POINT(-97.8062359997598 29.6162120000591),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Guadalupe"", ""OBJECTID"": 1485, ""latitude"": 29.616212, ""longitude"": -97.806236, ""mile_post"": ""619"", ""municipality"": ""Kingsbury"", ""state_number"": ""48"", ""highway_route"": ""I-10W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 24"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1486,public_rest_area,NHS Rest Stop or Truck Facility 13,TX,23,POINT(-96.6099829999388 29.6932730003194),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Colorado"", ""OBJECTID"": 1486, ""latitude"": 29.693273, ""longitude"": -96.609983, ""mile_post"": ""692"", ""municipality"": ""Glidden"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 13"", ""number_of_spots"": 23}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1487,public_rest_area,NHS Rest Stop or Truck Facility 26,TX,23,POINT(-96.6104430002463 29.6942599998626),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Colorado"", ""OBJECTID"": 1487, ""latitude"": 29.69426, ""longitude"": -96.610443, ""mile_post"": ""692"", ""municipality"": ""Glidden"", ""state_number"": ""48"", ""highway_route"": ""I-10W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 26"", ""number_of_spots"": 23}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1488,public_rest_area,NHS Rest Stop or Truck Facility 9,TX,7,POINT(-99.0274190004299 30.052640999632),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Kerr"", ""OBJECTID"": 1488, ""latitude"": 30.052641, ""longitude"": -99.027419, ""mile_post"": ""514"", ""municipality"": ""Legion"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 9"", ""number_of_spots"": 7}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1489,public_rest_area,NHS Rest Stop or Truck Facility 21,TX,8,POINT(-99.0263170002399 30.0543010000452),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Kerr"", ""OBJECTID"": 1489, ""latitude"": 30.054301, ""longitude"": -99.026317, ""mile_post"": ""514"", ""municipality"": ""Legion"", ""state_number"": ""48"", ""highway_route"": ""I-10W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 21"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
149,public_rest_area,Francis B. Mathews,CA,5,POINT(-123.5476519996 40.8833250001398),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Trinity"", ""OBJECTID"": 149, ""latitude"": 40.883325, ""longitude"": -123.547652, ""mile_post"": ""PM 3.8"", ""municipality"": ""Salyer"", ""state_number"": ""06"", ""highway_route"": ""Hwy 299"", ""nhs_rest_stop"": ""Francis B. Mathews"", ""number_of_spots"": 5}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1490,public_rest_area,NHS Rest Stop or Truck Facility 7,TX,6,POINT(-100.746398999677 30.6154100002322),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Sutton"", ""OBJECTID"": 1490, ""latitude"": 30.61541, ""longitude"": -100.746399, ""mile_post"": ""394"", ""municipality"": ""Sonora"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 7"", ""number_of_spots"": 6}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1491,public_rest_area,NHS Rest Stop or Truck Facility 8,TX,6,POINT(-100.745309000081 30.6156820000788),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Sutton"", ""OBJECTID"": 1491, ""latitude"": 30.615682, ""longitude"": -100.745309, ""mile_post"": ""394"", ""municipality"": ""Sonora"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 8"", ""number_of_spots"": 6}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1492,public_rest_area,NHS Rest Stop or Truck Facility 79,TX,21,POINT(-94.8602160003599 30.8382780000697),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Polk"", ""OBJECTID"": 1492, ""latitude"": 30.838278, ""longitude"": -94.860216, ""mile_post"": ""NA"", ""municipality"": ""Leggett"", ""state_number"": ""48"", ""highway_route"": ""US59N"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 79"", ""number_of_spots"": 21}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1493,public_rest_area,NHS Rest Stop or Truck Facility 81,TX,30,POINT(-94.8624900001616 30.8390510000841),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Polk"", ""OBJECTID"": 1493, ""latitude"": 30.839051, ""longitude"": -94.86249, ""mile_post"": ""NA"", ""municipality"": ""Leggett"", ""state_number"": ""48"", ""highway_route"": ""US59S"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 81"", ""number_of_spots"": 30}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1494,public_rest_area,NHS Rest Stop or Truck Facility 6,TX,10,POINT(-102.070247000147 30.8555790002431),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Pecos"", ""OBJECTID"": 1494, ""latitude"": 30.855579, ""longitude"": -102.070247, ""mile_post"": ""308"", ""municipality"": ""Sher"", ""state_number"": ""48"", ""highway_route"": ""I-10W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 6"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1495,public_rest_area,NHS Rest Stop or Truck Facility 5,TX,12,POINT(-102.08283800007 30.8619540003322),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Pecos"", ""OBJECTID"": 1495, ""latitude"": 30.861954, ""longitude"": -102.082838, ""mile_post"": ""308"", ""municipality"": ""Sher"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 5"", ""number_of_spots"": 12}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1496,public_rest_area,NHS Rest Stop or Truck Facility 54,TX,28,POINT(-97.5588560000512 30.9028860003193),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Bell"", ""OBJECTID"": 1496, ""latitude"": 30.902886, ""longitude"": -97.558856, ""mile_post"": ""281"", ""municipality"": ""Salado"", ""state_number"": ""48"", ""highway_route"": ""I-35N"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 54"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1497,public_rest_area,NHS Rest Stop or Truck Facility 57,TX,28,POINT(-97.5521169995882 30.9121100001935),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Bell"", ""OBJECTID"": 1497, ""latitude"": 30.91211, ""longitude"": -97.552117, ""mile_post"": ""282"", ""municipality"": ""Salado"", ""state_number"": ""48"", ""highway_route"": ""I-35S"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 57"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1498,public_rest_area,NHS Rest Stop or Truck Facility 4,TX,33,POINT(-103.310782999871 30.938383000335),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Pecos"", ""OBJECTID"": 1498, ""latitude"": 30.938383, ""longitude"": -103.310783, ""mile_post"": ""233"", ""municipality"": ""Belding"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 4"", ""number_of_spots"": 33}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1499,public_rest_area,NHS Rest Stop or Truck Facility 17,TX,34,POINT(-103.308745000071 30.938774000064),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Pecos"", ""OBJECTID"": 1499, ""latitude"": 30.938774, ""longitude"": -103.308745, ""mile_post"": ""233"", ""municipality"": ""Belding"", ""state_number"": ""48"", ""highway_route"": ""I-10W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 17"", ""number_of_spots"": 34}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
15,public_rest_area,Greene County Rest Area (NB),AL,38,POINT(-87.9594329997748 32.8412490003654),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""AL"", ""county"": ""Greene"", ""OBJECTID"": 15, ""latitude"": 32.841249, ""longitude"": -87.959433, ""mile_post"": ""37.979"", ""municipality"": ""Eutaw"", ""state_number"": ""01"", ""highway_route"": ""I-59 NB"", ""nhs_rest_stop"": ""Greene County Rest Area (NB)"", ""number_of_spots"": 38}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
150,public_rest_area,Lakehead Rest Area,CA,18,POINT(-122.398353000042 40.9174950003164),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Shasta"", ""OBJECTID"": 150, ""latitude"": 40.917495, ""longitude"": -122.398353, ""mile_post"": ""PM R43.2"", ""municipality"": ""Lakehead"", ""state_number"": ""06"", ""highway_route"": ""I-5S"", ""nhs_rest_stop"": ""Lakehead Rest Area"", ""number_of_spots"": 18}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1500,public_rest_area,NHS Rest Stop or Truck Facility 3,TX,16,POINT(-104.754033999809 31.0428500000036),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Culberson"", ""OBJECTID"": 1500, ""latitude"": 31.04285, ""longitude"": -104.754034, ""mile_post"": ""144"", ""municipality"": ""Lobo"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 3"", ""number_of_spots"": 16}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1501,public_rest_area,NHS Rest Stop or Truck Facility 16,TX,18,POINT(-104.753092000351 31.0436070001866),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Culberson"", ""OBJECTID"": 1501, ""latitude"": 31.043607, ""longitude"": -104.753092, ""mile_post"": ""144"", ""municipality"": ""Lobo"", ""state_number"": ""48"", ""highway_route"": ""I-10W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 16"", ""number_of_spots"": 18}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1502,public_rest_area,NHS Rest Stop or Truck Facility 91,TX,5,POINT(-99.9620799996723 31.2180840000758),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Concho"", ""OBJECTID"": 1502, ""latitude"": 31.218084, ""longitude"": -99.96208, ""mile_post"": ""NA"", ""municipality"": ""Eden"", ""state_number"": ""48"", ""highway_route"": ""US87N"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 91"", ""number_of_spots"": 5}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1503,public_rest_area,NHS Rest Stop or Truck Facility 15,TX,7,POINT(-106.116958999904 31.503963999784),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""El Paso"", ""OBJECTID"": 1503, ""latitude"": 31.503964, ""longitude"": -106.116959, ""mile_post"": ""51"", ""municipality"": ""Fabens"", ""state_number"": ""48"", ""highway_route"": ""I-10W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 15"", ""number_of_spots"": 7}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1504,public_rest_area,NHS Rest Stop or Truck Facility 2,TX,5,POINT(-106.121611000163 31.5070279996838),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""El Paso"", ""OBJECTID"": 1504, ""latitude"": 31.507028, ""longitude"": -106.121611, ""mile_post"": ""51"", ""municipality"": ""Fabens"", ""state_number"": ""48"", ""highway_route"": ""I-10E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 2"", ""number_of_spots"": 5}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1505,public_rest_area,UNKNOWN,TX,26,POINT(-103.071686999608 31.538086000125),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Ward"", ""OBJECTID"": 1505, ""latitude"": 31.538086, ""longitude"": -103.071687, ""mile_post"": ""69"", ""municipality"": ""Monahans"", ""state_number"": ""48"", ""highway_route"": ""I-20E"", ""nhs_rest_stop"": ""UNKNOWN"", ""number_of_spots"": 26}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1506,public_rest_area,NHS Rest Stop or Truck Facility 28,TX,25,POINT(-103.067797999605 31.5391329998419),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Ward"", ""OBJECTID"": 1506, ""latitude"": 31.539133, ""longitude"": -103.067798, ""mile_post"": ""69"", ""municipality"": ""Pyote"", ""state_number"": ""48"", ""highway_route"": ""I-20E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 28"", ""number_of_spots"": 25}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1507,public_rest_area,NHS Rest Stop or Truck Facility 35,TX,25,POINT(-103.067922000352 31.5397399997001),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Ward"", ""OBJECTID"": 1507, ""latitude"": 31.53974, ""longitude"": -103.067922, ""mile_post"": ""69"", ""municipality"": ""Pyote"", ""state_number"": ""48"", ""highway_route"": ""I-20W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 35"", ""number_of_spots"": 25}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1508,public_rest_area,UNKNOWN,TX,26,POINT(-103.063923999671 31.5407709996192),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Ward"", ""OBJECTID"": 1508, ""latitude"": 31.540771, ""longitude"": -103.063924, ""mile_post"": ""69"", ""municipality"": ""Monahans"", ""state_number"": ""48"", ""highway_route"": ""I-20W"", ""nhs_rest_stop"": ""UNKNOWN"", ""number_of_spots"": 26}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1509,public_rest_area,NHS Rest Stop or Truck Facility 89,TX,5,POINT(-100.781489000288 31.7030369998948),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Coke"", ""OBJECTID"": 1509, ""latitude"": 31.703037, ""longitude"": -100.781489, ""mile_post"": ""NA"", ""municipality"": ""Water Valley"", ""state_number"": ""48"", ""highway_route"": ""US87"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 89"", ""number_of_spots"": 5}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
151,public_rest_area,Trinidad Southbound,CA,8,POINT(-124.150180000061 41.0921500003222),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""CA"", ""county"": ""Humboldt"", ""OBJECTID"": 151, ""latitude"": 41.09215, ""longitude"": -124.15018, ""mile_post"": ""PM 105.2"", ""municipality"": ""Miranda"", ""state_number"": ""06"", ""highway_route"": ""US101S"", ""nhs_rest_stop"": ""Trinidad Southbound"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1510,public_rest_area,NHS Rest Stop or Truck Facility 65,TX,28,POINT(-96.3953580000421 31.9117220001818),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Navarro"", ""OBJECTID"": 1510, ""latitude"": 31.911722, ""longitude"": -96.395358, ""mile_post"": ""216"", ""municipality"": ""Richland"", ""state_number"": ""48"", ""highway_route"": ""I-45S"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 65"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1511,public_rest_area,UNKNOWN,TX,60,POINT(-97.095124000092 31.9118169997766),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Hill"", ""OBJECTID"": 1511, ""latitude"": 31.911817, ""longitude"": -97.095124, ""mile_post"": ""362A"", ""municipality"": ""Abbott"", ""state_number"": ""48"", ""highway_route"": ""I-35N"", ""nhs_rest_stop"": ""UNKNOWN"", ""number_of_spots"": 60}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1512,public_rest_area,NHS Rest Stop or Truck Facility 64,TX,28,POINT(-96.3940309997213 31.9119620001329),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Navarro"", ""OBJECTID"": 1512, ""latitude"": 31.911962, ""longitude"": -96.394031, ""mile_post"": ""216"", ""municipality"": ""Richland"", ""state_number"": ""48"", ""highway_route"": ""I-45N"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 64"", ""number_of_spots"": 28}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1513,public_rest_area,UNKNOWN,TX,60,POINT(-97.1039160004239 31.9302209998978),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Hill"", ""OBJECTID"": 1513, ""latitude"": 31.930221, ""longitude"": -97.103916, ""mile_post"": ""362A"", ""municipality"": ""Abbott"", ""state_number"": ""48"", ""highway_route"": ""I-35S"", ""nhs_rest_stop"": ""UNKNOWN"", ""number_of_spots"": 60}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1514,public_rest_area,NHS Rest Stop or Truck Facility 29,TX,9,POINT(-101.260137000026 32.3006349997666),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Howard"", ""OBJECTID"": 1514, ""latitude"": 32.300635, ""longitude"": -101.260137, ""mile_post"": ""191"", ""municipality"": ""Coahoma"", ""state_number"": ""48"", ""highway_route"": ""I-20E"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 29"", ""number_of_spots"": 9}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1515,public_rest_area,NHS Rest Stop or Truck Facility 36,TX,10,POINT(-101.06307099978 32.3432489996307),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Mitchell"", ""OBJECTID"": 1515, ""latitude"": 32.343249, ""longitude"": -101.063071, ""mile_post"": ""204"", ""municipality"": ""Westbrook"", ""state_number"": ""48"", ""highway_route"": ""I-20W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 36"", ""number_of_spots"": 10}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
1516,public_rest_area,NHS Rest Stop or Truck Facility 39,TX,8,POINT(-99.5735610000632 32.4274869998652),ntad_parking,18,2026-07-22 08:31:07.98657+00,2019-01-01 00:00:00+00,68,95,17,100,50,{},"{""state"": ""TX"", ""county"": ""Callahan"", ""OBJECTID"": 1516, ""latitude"": 32.427487, ""longitude"": -99.573561, ""mile_post"": ""297"", ""municipality"": ""Clyde"", ""state_number"": ""48"", ""highway_route"": ""I-20W"", ""nhs_rest_stop"": ""NHS Rest Stop or Truck Facility 39"", ""number_of_spots"": 8}",2019-01-01 00:00:00+00,ntad_parking,44,unknown,59,50,0,{}
